,idx,target
2141,97,33
2142,97,37
2143,97,42
2144,97,41
2145,97,39
2146,97,41
2147,97,42
2148,97,43
2149,97,44
2150,97,44
2151,97,46
2152,97,48
2153,97,52
2154,97,56
2155,97,58
2156,98,56
2157,98,50
2158,98,43
2159,98,37
2160,98,33
2161,98,31
2162,98,30
2163,98,31
2164,98,35
2165,98,39
2166,98,39
2167,98,40
2168,98,42
2169,98,44
2170,98,45
2171,98,46
2172,98,48
2173,98,50
2174,98,53
2175,98,56
2176,98,59
2177,98,60
2178,99,55
2179,99,51
2180,99,45
2181,99,39
2182,99,35
2183,99,32
2184,99,31
2185,99,31
2186,99,32
2187,99,34
2188,99,35
2189,99,38
2190,99,43
2191,99,46
2192,99,48
2193,99,50
2194,99,52
2195,99,54
2196,99,57
2197,99,59
2198,99,60
2199,99,59
2200,100,56
2201,100,52
2202,100,47
2203,100,42
2204,100,38
2205,100,35
2206,100,33
2207,100,32
2208,100,32
2209,100,34
2210,100,35
2211,100,40
2212,100,47
2213,100,52
2214,100,55
2215,100,59
2216,100,63
2217,100,66
2218,100,69
2219,100,71
2220,100,72
2221,100,70
2222,101,65
2223,101,61
2224,101,53
2225,101,46
2226,101,41
2227,101,37
2228,101,36
2229,101,37
2230,101,39
2231,101,40
2232,101,40
2233,101,41
2234,101,46
2235,101,50
2236,101,56
2237,101,60
2238,101,65
2239,101,69
2240,101,72
2241,101,74
2242,101,76
2243,101,76
2244,102,71
2245,102,65
2246,102,59
2247,102,52
2248,102,48
2249,102,45
2250,102,43
2251,102,42
2252,102,44
2253,102,45
2254,102,44
2255,102,45
2256,102,49
2257,102,52
2258,102,54
2259,102,56
2260,102,57
2261,102,59
2262,102,60
2263,102,62
2264,102,63
2265,102,63
2266,103,62
2267,103,57
2268,103,51
2269,103,45
2270,103,41
2271,103,38
2272,103,36
2273,103,37
2274,103,40
2275,103,42
2276,103,41
2277,103,43
2278,103,47
2279,103,50
2280,103,53
2281,103,55
2282,103,57
2283,103,59
2284,103,62
2285,103,64
2286,103,66
2287,103,66
2288,104,64
2289,104,60
2290,104,53
2291,104,48
2292,104,43
2293,104,41
2294,104,39
2295,104,40
2296,104,42
2297,104,44
2298,104,43
2299,104,44
2300,104,48
2301,104,50
2302,104,53
2303,104,56
2304,104,60
2305,104,63
2306,104,65
2307,104,69
2308,104,71
2309,104,71
2310,105,66
2311,105,61
2312,105,55
2313,105,49
2314,105,44
2315,105,41
2316,105,40
2317,105,39
2318,105,40
2319,105,43
2320,105,42
2321,105,44
2322,105,49
2323,105,54
2324,105,59
2325,105,63
2326,105,66
2327,105,69
2328,105,71
2329,105,72
2330,105,75
2331,105,75
2332,106,67
2333,106,63
2334,106,57
2335,106,51
2336,106,46
2337,106,42
2338,106,40
2339,106,39
2340,106,39
2341,106,40
2342,106,39
2343,106,44
2344,106,52
2345,106,57
2346,106,62
2347,106,67
2348,106,72
2349,106,75
2350,106,77
2351,106,79
2352,106,78
2353,106,74
2354,107,68
2355,107,64
2356,107,59
2357,107,53
2358,107,48
2359,107,44
2360,107,42
2361,107,40
2362,107,39
2363,107,40
2364,107,41
2365,107,45
2366,107,53
2367,107,59
2368,107,64
2369,107,67
2370,107,71
2371,107,73
2372,107,74
2373,107,75
2374,107,76
2375,107,74
2376,108,72
2377,108,66
2378,108,58
2379,108,51
2380,108,46
2381,108,42
2382,108,40
2383,108,40
2384,108,44
2385,108,48
2386,108,46
2387,108,47
2388,108,53
2389,108,57
2390,108,62
2391,108,67
2392,108,71
2393,108,73
2394,108,78
2395,108,82
2396,108,84
2397,108,84
2398,109,78
2399,109,70
2400,109,61
2401,109,53
2402,109,48
2403,109,45
2404,109,43
2405,109,43
2406,109,46
2407,109,50
2408,109,49
2409,109,49
2410,109,53
2411,109,57
2412,109,62
2413,109,66
2414,109,70
2415,109,73
2416,109,77
2417,109,81
2418,109,84
2419,109,84
2420,110,77
2421,110,70
2422,110,62
2423,110,54
2424,110,49
2425,110,46
2426,110,44
2427,110,44
2428,110,47
2429,110,50
2430,110,48
2431,110,49
2432,110,54
2433,110,60
2434,110,65
2435,110,69
2436,110,67
2437,110,61
2438,110,60
2439,110,61
2440,110,65
2441,110,70
2442,111,69
2443,111,62
2444,111,54
2445,111,47
2446,111,42
2447,111,39
2448,111,37
2449,111,36
2450,111,42
2451,111,47
2452,111,45
2453,111,45
2454,111,49
2455,111,54
2456,111,60
2457,111,65
2458,111,65
2459,111,66
2460,111,70
2461,111,76
2462,111,78
2463,111,76
2464,112,74
2465,112,68
2466,112,61
2467,112,53
2468,112,48
2469,112,45
2470,112,43
2471,112,42
2472,112,46
2473,112,50
2474,112,48
2475,112,50
2476,112,54
2477,112,58
2478,112,63
2479,112,66
2480,112,70
2481,112,74
2482,112,78
2483,112,82
2484,112,83
2485,112,83
2486,113,74
2487,113,68
2488,113,61
2489,113,54
2490,113,48
2491,113,44
2492,113,41
2493,113,40
2494,113,41
2495,113,42
2496,113,42
2497,113,49
2498,113,56
2499,113,62
2500,113,68
2501,113,73
2502,113,77
2503,113,80
2504,113,83
2505,113,85
2506,113,86
2507,113,85
2508,114,74
2509,114,69
2510,114,63
2511,114,56
2512,114,51
2513,114,47
2514,114,45
2515,114,44
2516,114,43
2517,114,45
2518,114,45
2519,114,51
2520,114,60
2521,114,68
2522,114,75
2523,114,77
2524,114,77
2525,114,76
2526,114,82
2527,114,86
2528,114,87
2529,114,85
2530,115,79
2531,115,72
2532,115,63
2533,115,55
2534,115,50
2535,115,46
2536,115,44
2537,115,44
2538,115,48
2539,115,52
2540,115,51
2541,115,52
2542,115,58
2543,115,65
2544,115,71
2545,115,77
2546,115,82
2547,115,85
2548,115,89
2549,115,93
2550,115,95
2551,115,95
2552,116,86
2553,116,77
2554,116,68
2555,116,61
2556,116,56
2557,116,52
2558,116,50
2559,116,49
2560,116,52
2561,116,56
2562,116,54
2563,116,57
2564,116,63
2565,116,70
2566,116,76
2567,116,81
2568,116,86
2569,116,90
2570,116,94
2571,116,98
2572,116,100
2573,116,95
2574,117,82
2575,117,73
2576,117,64
2577,117,57
2578,117,52
2579,117,49
2580,117,46
2581,117,46
2582,117,50
2583,117,54
2584,117,51
2585,117,50
2586,117,54
2587,117,59
2588,117,65
2589,117,70
2590,117,72
2591,117,74
2592,117,78
2593,117,82
2594,117,84
2595,117,83
2596,118,76
2597,118,67
2598,118,58
2599,118,50
2600,118,45
2601,118,41
2602,118,39
2603,118,40
2604,118,44
2605,118,48
2606,118,46
2607,118,46
2608,118,52
2609,118,55
2610,118,59
2611,118,62
2612,118,66
2613,118,68
2614,118,72
2615,118,76
2616,118,79
2617,118,79
2618,119,75
2619,119,67
2620,119,60
2621,119,53
2622,119,48
2623,119,45
2624,119,43
2625,119,44
2626,119,47
2627,119,51
2628,119,49
2629,119,51
2630,119,55
2631,119,59
2632,119,63
2633,119,67
2634,119,71
2635,119,74
2636,119,77
2637,119,80
2638,119,82
2639,119,82
2640,120,74
2641,120,69
2642,120,62
2643,120,55
2644,120,50
2645,120,46
2646,120,43
2647,120,42
2648,120,43
2649,120,44
2650,120,44
2651,120,50
2652,120,58
2653,120,66
2654,120,72
2655,120,76
2656,120,80
2657,120,83
2658,120,85
2659,120,86
2660,120,87
2661,120,86
2662,121,79
2663,121,74
2664,121,69
2665,121,64
2666,121,59
2667,121,56
2668,121,53
2669,121,52
2670,121,51
2671,121,52
2672,121,53
2673,121,61
2674,121,68
2675,121,73
2676,121,80
2677,121,84
2678,121,87
2679,121,88
2680,121,88
2681,121,88
2682,121,87
2683,121,85
2684,122,74
2685,122,68
2686,122,61
2687,122,54
2688,122,50
2689,122,48
2690,122,45
2691,122,45
2692,122,48
2693,122,51
2694,122,48
2695,122,48
2696,122,51
2697,122,54
2698,122,57
2699,122,60
2700,122,63
2701,122,66
2702,122,68
2703,122,74
2704,122,80
2705,122,81
2706,123,71
2707,123,61
2708,123,51
2709,123,43
2710,123,38
2711,123,34
2712,123,33
2713,123,34
2714,123,38
2715,123,42
2716,123,41
2717,123,40
2718,123,42
2719,123,44
2720,123,47
2721,123,50
2722,123,53
2723,123,57
2724,123,61
2725,123,66
2726,123,70
2727,123,71
2728,124,65
2729,124,57
2730,124,49
2731,124,42
2732,124,37
2733,124,35
2734,124,34
2735,124,34
2736,124,38
2737,124,43
2738,124,42
2739,124,42
2740,124,46
2741,124,50
2742,124,54
2743,124,58
2744,124,62
2745,124,66
2746,124,71
2747,124,75
2748,124,78
2749,124,78
2750,125,72
2751,125,64
2752,125,55
2753,125,47
2754,125,42
2755,125,39
2756,125,37
2757,125,38
2758,125,42
2759,125,46
2760,125,44
2761,125,45
2762,125,50
2763,125,53
2764,125,59
2765,125,64
2766,125,69
2767,125,74
2768,125,78
2769,125,83
2770,125,86
2771,125,86
2772,126,77
2773,126,69
2774,126,60
2775,126,52
2776,126,46
2777,126,42
2778,126,41
2779,126,41
2780,126,44
2781,126,48
2782,126,46
2783,126,47
2784,126,52
2785,126,57
2786,126,63
2787,126,68
2788,126,74
2789,126,80
2790,126,85
2791,126,89
2792,126,91
2793,126,89
2794,127,78
2795,127,71
2796,127,64
2797,127,57
2798,127,52
2799,127,48
2800,127,44
2801,127,43
2802,127,43
2803,127,44
2804,127,44
2805,127,51
2806,127,58
2807,127,63
2808,127,68
2809,127,74
2810,127,78
2811,127,81
2812,127,83
2813,127,83
2814,127,82
2815,127,81
2816,128,76
2817,128,71
2818,128,66
2819,128,61
2820,128,56
2821,128,51
2822,128,48
2823,128,47
2824,128,48
2825,128,48
2826,128,48
2827,128,54
2828,128,63
2829,128,69
2830,128,74
2831,128,79
2832,128,82
2833,128,84
2834,128,83
2835,128,80
2836,128,81
2837,128,79
2838,129,80
2839,129,74
2840,129,65
2841,129,57
2842,129,52
2843,129,50
2844,129,48
2845,129,49
2846,129,53
2847,129,56
2848,129,54
2849,129,56
2850,129,62
2851,129,66
2852,129,71
2853,129,74
2854,129,78
2855,129,82
2856,129,86
2857,129,91
2858,129,91
2859,129,88
2860,130,85
2861,130,77
2862,130,68
2863,130,60
2864,130,55
2865,130,51
2866,130,49
2867,130,49
2868,130,52
2869,130,55
2870,130,53
2871,130,56
2872,130,62
2873,130,68
2874,130,75
2875,130,80
2876,130,82
2877,130,85
2878,130,87
2879,130,93
2880,130,96
2881,130,95
2882,131,87
2883,131,78
2884,131,69
2885,131,61
2886,131,55
2887,131,53
2888,131,50
2889,131,49
2890,131,51
2891,131,54
2892,131,50
2893,131,51
2894,131,55
2895,131,59
2896,131,64
2897,131,70
2898,131,75
2899,131,80
2900,131,84
2901,131,88
2902,131,90
2903,131,89
2904,132,78
2905,132,70
2906,132,60
2907,132,52
2908,132,46
2909,132,42
2910,132,40
2911,132,40
2912,132,44
2913,132,47
2914,132,46
2915,132,47
2916,132,51
2917,132,56
2918,132,61
2919,132,66
2920,132,70
2921,132,74
2922,132,78
2923,132,84
2924,132,86
2925,132,85
2926,133,79
2927,133,72
2928,133,64
2929,133,56
2930,133,51
2931,133,48
2932,133,46
2933,133,46
2934,133,48
2935,133,51
2936,133,50
2937,133,52
2938,133,57
2939,133,64
2940,133,66
2941,133,64
2942,133,60
2943,133,58
2944,133,57
2945,133,60
2946,133,66
2947,133,68
2948,134,67
2949,134,63
2950,134,57
2951,134,52
2952,134,48
2953,134,45
2954,134,43
2955,134,42
2956,134,43
2957,134,44
2958,134,43
2959,134,47
2960,134,52
2961,134,56
2962,134,60
2963,134,65
2964,134,70
2965,134,75
2966,134,80
2967,134,82
2968,134,83
2969,134,81
2970,135,70
2971,135,64
2972,135,58
2973,135,52
2974,135,47
2975,135,43
2976,135,40
2977,135,38
2978,135,37
2979,135,38
2980,135,39
2981,135,46
2982,135,55
2983,135,62
2984,135,67
2985,135,73
2986,135,76
2987,135,79
2988,135,82
2989,135,84
2990,135,84
2991,135,83
2992,136,77
2993,136,71
2994,136,62
2995,136,54
2996,136,49
2997,136,45
2998,136,43
2999,136,43
3000,136,46
3001,136,50
3002,136,48
3003,136,51
3004,136,56
3005,136,60
3006,136,65
3007,136,69
3008,136,71
3009,136,74
3010,136,77
3011,136,81
3012,136,83
3013,136,83
3014,137,78
3015,137,70
3016,137,62
3017,137,55
3018,137,50
3019,137,47
3020,137,45
3021,137,45
3022,137,48
3023,137,51
3024,137,50
3025,137,51
3026,137,57
3027,137,62
3028,137,66
3029,137,69
3030,137,71
3031,137,73
3032,137,72
3033,137,72
3034,137,76
3035,137,78
3036,138,76
3037,138,69
3038,138,62
3039,138,56
3040,138,52
3041,138,49
3042,138,48
3043,138,47
3044,138,51
3045,138,54
3046,138,53
3047,138,54
3048,138,59
3049,138,63
3050,138,67
3051,138,70
3052,138,73
3053,138,75
3054,138,78
3055,138,79
3056,138,81
3057,138,80
3058,139,77
3059,139,71
3060,139,63
3061,139,57
3062,139,53
3063,139,50
3064,139,49
3065,139,49
3066,139,52
3067,139,55
3068,139,53
3069,139,55
3070,139,60
3071,139,64
3072,139,68
3073,139,71
3074,139,73
3075,139,76
3076,139,78
3077,139,81
3078,139,79
3079,139,80
3080,140,79
3081,140,73
3082,140,65
3083,140,58
3084,140,53
3085,140,50
3086,140,48
3087,140,48
3088,140,51
3089,140,54
3090,140,53
3091,140,54
3092,140,59
3093,140,63
3094,140,67
3095,140,69
3096,140,72
3097,140,74
3098,140,77
3099,140,80
3100,140,81
3101,140,82
3102,141,75
3103,141,70
3104,141,64
3105,141,57
3106,141,51
3107,141,48
3108,141,45
3109,141,45
3110,141,45
3111,141,46
3112,141,45
3113,141,48
3114,141,54
3115,141,60
3116,141,62
3117,141,64
3118,141,70
3119,141,76
3120,141,80
3121,141,82
3122,141,84
3123,141,83
3124,142,75
3125,142,70
3126,142,65
3127,142,60
3128,142,54
3129,142,50
3130,142,48
3131,142,47
3132,142,46
3133,142,46
3134,142,46
3135,142,54
3136,142,63
3137,142,71
3138,142,76
3139,142,80
3140,142,83
3141,142,86
3142,142,89
3143,142,91
3144,142,91
3145,142,90
3146,143,84
3147,143,77
3148,143,68
3149,143,60
3150,143,54
3151,143,50
3152,143,48
3153,143,47
3154,143,50
3155,143,53
3156,143,51
3157,143,53
3158,143,58
3159,143,64
3160,143,71
3161,143,76
3162,143,81
3163,143,84
3164,143,86
3165,143,90
3166,143,89
3167,143,88
3168,144,85
3169,144,77
3170,144,67
3171,144,60
3172,144,54
3173,144,50
3174,144,48
3175,144,48
3176,144,52
3177,144,55
3178,144,53
3179,144,56
3180,144,61
3181,144,65
3182,144,69
3183,144,74
3184,144,79
3185,144,82
3186,144,84
3187,144,86
3188,144,86
3189,144,86
3190,145,81
3191,145,74
3192,145,66
3193,145,58
3194,145,53
3195,145,50
3196,145,46
3197,145,46
3198,145,49
3199,145,51
3200,145,50
3201,145,52
3202,145,57
3203,145,63
3204,145,68
3205,145,72
3206,145,75
3207,145,78
3208,145,83
3209,145,86
3210,145,88
3211,145,88
3212,146,81
3213,146,74
3214,146,65
3215,146,57
3216,146,51
3217,146,47
3218,146,45
3219,146,45
3220,146,48
3221,146,50
3222,146,49
3223,146,49
3224,146,55
3225,146,61
3226,146,65
3227,146,69
3228,146,73
3229,146,76
3230,146,80
3231,146,84
3232,146,87
3233,146,85
3234,147,81
3235,147,74
3236,147,67
3237,147,59
3238,147,54
3239,147,50
3240,147,48
3241,147,47
3242,147,50
3243,147,52
3244,147,51
3245,147,53
3246,147,60
3247,147,65
3248,147,70
3249,147,73
3250,147,77
3251,147,79
3252,147,81
3253,147,81
3254,147,82
3255,147,81
3256,148,77
3257,148,72
3258,148,66
3259,148,60
3260,148,55
3261,148,51
3262,148,49
3263,148,48
3264,148,48
3265,148,48
3266,148,48
3267,148,51
3268,148,56
3269,148,60
3270,148,63
3271,148,64
3272,148,64
3273,148,63
3274,148,63
3275,148,63
3276,148,64
3277,148,64
3278,149,67
3279,149,65
3280,149,61
3281,149,56
3282,149,51
3283,149,48
3284,149,45
3285,149,44
3286,149,45
3287,149,46
3288,149,48
3289,149,54
3290,149,60
3291,149,63
3292,149,62
3293,149,63
3294,149,61
3295,149,59
3296,149,60
3297,149,61
3298,149,61
3299,149,62
3300,150,65
3301,150,62
3302,150,55
3303,150,49
3304,150,46
3305,150,46
3306,150,45
3307,150,46
3308,150,50
3309,150,53
3310,150,51
3311,150,54
3312,150,60
3313,150,65
3314,150,68
3315,150,62
3316,150,65
3317,150,72
3318,150,80
3319,150,85
3320,150,88
3321,150,88
3322,151,83
3323,151,75
3324,151,65
3325,151,56
3326,151,51
3327,151,48
3328,151,46
3329,151,47
3330,151,50
3331,151,53
3332,151,53
3333,151,55
3334,151,59
3335,151,64
3336,151,66
3337,151,71
3338,151,76
3339,151,79
3340,151,82
3341,151,87
3342,151,87
3343,151,86
3344,152,74
3345,152,68
3346,152,60
3347,152,53
3348,152,48
3349,152,46
3350,152,44
3351,152,45
3352,152,49
3353,152,52
3354,152,51
3355,152,56
3356,152,61
3357,152,68
3358,152,73
3359,152,78
3360,152,81
3361,152,84
3362,152,86
3363,152,89
3364,152,91
3365,152,90
3366,153,86
3367,153,78
3368,153,69
3369,153,62
3370,153,58
3371,153,54
3372,153,51
3373,153,51
3374,153,54
3375,153,57
3376,153,54
3377,153,53
3378,153,56
3379,153,60
3380,153,62
3381,153,62
3382,153,59
3383,153,59
3384,153,61
3385,153,63
3386,153,65
3387,153,67
3388,154,69
3389,154,64
3390,154,57
3391,154,51
3392,154,47
3393,154,45
3394,154,43
3395,154,44
3396,154,48
3397,154,51
3398,154,50
3399,154,52
3400,154,59
3401,154,63
3402,154,68
3403,154,72
3404,154,73
3405,154,75
3406,154,80
3407,154,84
3408,154,84
3409,154,82
3410,155,75
3411,155,70
3412,155,63
3413,155,57
3414,155,53
3415,155,50
3416,155,47
3417,155,46
3418,155,47
3419,155,49
3420,155,50
3421,155,53
3422,155,56
3423,155,57
3424,155,61
3425,155,65
3426,155,68
3427,155,66
3428,155,64
3429,155,63
3430,155,63
3431,155,62
3432,156,62
3433,156,59
3434,156,55
3435,156,50
3436,156,47
3437,156,45
3438,156,44
3439,156,42
3440,156,42
3441,156,44
3442,156,46
3443,156,51
3444,156,57
3445,156,59
3446,156,59
3447,156,59
3448,156,64
3449,156,67
3450,156,68
3451,156,69
3452,156,70
3453,156,68
3454,157,70
3455,157,65
3456,157,57
3457,157,52
3458,157,48
3459,157,46
3460,157,45
3461,157,47
3462,157,51
3463,157,54
3464,157,52
3465,157,51
3466,157,54
3467,157,56
3468,157,58
3469,157,60
3470,157,61
3471,157,62
3472,157,64
3473,157,67
3474,157,70
3475,157,71
3476,158,74
3477,158,68
3478,158,61
3479,158,54
3480,158,50
3481,158,48
3482,158,46
3483,158,47
3484,158,52
3485,158,55
3486,158,53
3487,158,53
3488,158,55
3489,158,57
3490,158,60
3491,158,63
3492,158,68
3493,158,68
3494,158,70
3495,158,75
3496,158,76
3497,158,77
3498,159,77
3499,159,71
3500,159,63
3501,159,57
3502,159,52
3503,159,49
3504,159,47
3505,159,48
3506,159,52
3507,159,55
3508,159,53
3509,159,56
3510,159,61
3511,159,65
3512,159,69
3513,159,73
3514,159,76
3515,159,79
3516,159,83
3517,159,85
3518,159,88
3519,159,90
3520,160,83
3521,160,76
3522,160,68
3523,160,60
3524,160,55
3525,160,52
3526,160,50
3527,160,50
3528,160,53
3529,160,55
3530,160,54
3531,160,55
3532,160,59
3533,160,65
3534,160,71
3535,160,75
3536,160,78
3537,160,79
3538,160,82
3539,160,82
3540,160,83
3541,160,84
3542,161,79
3543,161,74
3544,161,67
3545,161,60
3546,161,56
3547,161,52
3548,161,50
3549,161,50
3550,161,54
3551,161,57
3552,161,56
3553,161,57
3554,161,59
3555,161,60
3556,161,59
3557,161,58
3558,161,61
3559,161,63
3560,161,65
3561,161,67
3562,161,68
3563,161,68
3564,162,69
3565,162,66
3566,162,62
3567,162,57
3568,162,53
3569,162,50
3570,162,47
3571,162,44
3572,162,44
3573,162,46
3574,162,46
3575,162,51
3576,162,56
3577,162,56
3578,162,57
3579,162,59
3580,162,60
3581,162,59
3582,162,60
3583,162,60
3584,162,61
3585,162,61
3586,163,64
3587,163,61
3588,163,58
3589,163,54
3590,163,49
3591,163,48
3592,163,46
3593,163,45
3594,163,46
3595,163,47
3596,163,47
3597,163,52
3598,163,58
3599,163,61
3600,163,66
3601,163,70
3602,163,73
3603,163,75
3604,163,78
3605,163,81
3606,163,80
3607,163,77
3608,164,75
3609,164,70
3610,164,66
3611,164,61
3612,164,56
3613,164,52
3614,164,49
3615,164,48
3616,164,48
3617,164,48
3618,164,47
3619,164,49
3620,164,55
3621,164,61
3622,164,66
3623,164,69
3624,164,70
3625,164,71
3626,164,71
3627,164,71
3628,164,72
3629,164,73
3630,165,77
3631,165,71
3632,165,63
3633,165,57
3634,165,51
3635,165,48
3636,165,46
3637,165,47
3638,165,51
3639,165,53
3640,165,52
3641,165,54
3642,165,59
3643,165,65
3644,165,70
3645,165,75
3646,165,78
3647,165,79
3648,165,81
3649,165,84
3650,165,86
3651,165,86
3652,166,81
3653,166,75
3654,166,68
3655,166,63
3656,166,59
3657,166,56
3658,166,55
3659,166,55
3660,166,58
3661,166,61
3662,166,60
3663,166,59
3664,166,62
3665,166,69
3666,166,74
3667,166,78
3668,166,82
3669,166,86
3670,166,90
3671,166,94
3672,166,94
3673,166,95
3674,167,90
3675,167,83
3676,167,74
3677,167,67
3678,167,62
3679,167,59
3680,167,57
3681,167,57
3682,167,59
3683,167,61
3684,167,59
3685,167,57
3686,167,59
3687,167,63
3688,167,69
3689,167,76
3690,167,78
3691,167,80
3692,167,82
3693,167,84
3694,167,86
3695,167,85
3696,168,80
3697,168,74
3698,168,66
3699,168,59
3700,168,54
3701,168,51
3702,168,49
3703,168,49
3704,168,52
3705,168,55
3706,168,54
3707,168,56
3708,168,61
3709,168,64
3710,168,69
3711,168,73
3712,168,79
3713,168,83
3714,168,87
3715,168,91
3716,168,91
3717,168,91
3718,169,83
3719,169,76
3720,169,69
3721,169,61
3722,169,55
3723,169,50
3724,169,47
3725,169,46
3726,169,46
3727,169,47
3728,169,49
3729,169,57
3730,169,64
3731,169,72
